aisle,items,uniqueItems,satOrders,contained,isUsed,rareness
48,30,14,18,0,False,1.3682206567584925
49,324,10,15,1,False,1.0090200375679719
50,263,97,118,0,False,22.536843688249668
51,257,108,123,0,False,19.64406499838868
52,149,62,62,0,False,7.371522367213718
53,116,74,83,0,False,9.066169493870818
54,103,27,26,0,False,6.120671815962492
55,202,56,57,0,False,21.29394894913968
56,193,42,43,0,False,11.979222324516995
57,138,33,42,0,False,11.0837508586373
58,128,58,51,0,False,7.11124127809074
59,237,113,124,0,False,17.260656316768955
60,101,39,46,0,False,1.730895539743309
61,229,94,102,0,False,15.585656100487133
62,222,84,88,0,False,23.133137512157376
63,96,41,38,0,False,5.648322678003443
64,62,32,27,0,False,4.941278540799812
65,9,6,8,0,False,0.3102606354907938
66,121,50,51,0,False,3.675854271031273
67,181,81,88,0,False,13.444897786358977
68,120,60,58,0,False,15.691851712735666
69,190,95,99,0,False,21.07345825332448
70,9,1,1,0,False,0.04285708163274053
71,93,3,3,1,False,1.4503066514941358
72,33,14,19,0,False,4.490053170140619
73,73,32,42,1,False,2.4290321696995956
74,233,107,124,0,False,22.059987407455335
75,225,97,104,0,False,16.680989241864964
76,71,36,37,0,False,3.5372158804958684
77,54,24,27,0,False,1.3631144229312089
78,101,37,38,0,False,11.983691627319697
79,300,38,47,0,False,10.391458948311454
80,130,33,35,0,False,7.410310497198767
81,107,57,58,0,False,7.440376053812456
82,163,56,60,0,False,7.451729626098798
83,259,125,135,0,False,20.250559277553528
84,174,65,66,0,False,11.04406129361349
85,68,36,35,0,False,9.773057894557072
86,60,27,25,0,False,6.519636686999026
87,198,71,75,0,False,14.534216949090238
88,19,9,12,0,False,0.21217663874365053
89,223,108,124,0,False,21.578161351581592
90,184,63,74,0,False,12.025429415487517
91,119,57,57,0,False,3.8526152330221506
92,159,54,61,0,False,10.545342320014328
93,50,11,15,0,False,0.48451453451229975
94,102,35,55,0,False,4.844756518760916
95,67,37,42,0,False,10.362725426309945
96,234,94,107,0,False,17.45691903433639
97,168,75,74,0,False,22.041928809362908
98,365,49,62,0,False,17.484288692261273
99,82,37,33,0,False,2.192265423667249
100,72,19,20,0,False,10.624002231804308
101,107,55,57,0,False,10.198992531722197
102,200,101,107,0,False,13.006146500637211
103,260,101,117,0,False,24.679921768523528
104,126,71,77,0,False,22.42265348770131
105,62,31,28,0,False,8.667811057813905
106,233,95,110,0,False,20.16456362929143
107,175,45,51,0,False,6.138747610385993
108,219,74,80,0,False,16.65028089153277
109,130,43,47,0,False,7.574094428695835
110,245,94,105,0,False,10.221492857915079
111,122,46,40,0,False,8.879401649373705
112,43,1,1,0,False,0.1447806621789375
113,32,17,27,0,False,0.6943316973307353
114,755,43,58,0,False,5.8923400565397355
115,105,44,41,0,False,8.296674588576654
116,147,35,52,0,False,18.6527906030478
117,262,28,35,0,False,8.149528037613374
118,98,42,51,0,False,6.794626126634129
119,33,7,12,0,False,1.2347098326240147
120,137,54,58,0,False,9.073620448126414
121,213,105,118,0,False,12.656711927548002
122,209,99,107,0,False,18.347923026197723
123,150,51,57,0,False,9.615974501724901
124,152,58,56,0,False,12.915501982599302
125,246,83,80,0,False,21.64296621706846
126,93,52,56,0,False,9.771570925372439
127,153,68,73,0,False,3.9728090069183897
128,303,102,113,0,False,17.071258775717606
129,182,61,56,0,False,4.651023051080001
130,71,45,36,0,False,7.6757728936291665
131,27,2,2,1,False,0.17730452104137243
132,127,68,71,0,False,9.736588728043385
133,60,20,28,0,False,3.217363771772134
134,91,40,62,0,False,7.515062597546805
135,149,68,72,0,False,15.50278719440551
136,250,113,138,0,False,22.01050966065318
137,200,17,36,0,False,4.617130058200799
138,128,35,37,0,False,7.205305876451261
139,114,46,50,0,False,11.871617679674888
140,114,53,58,0,False,4.29164560074509
141,233,111,128,0,False,20.752653896349944
142,89,53,51,0,False,8.439591601304537
143,184,89,103,0,False,18.904664953980593
144,116,66,68,0,False,16.095221696505995
145,76,28,27,0,False,7.429386713519792
146,179,79,81,0,False,13.767187596386231
147,226,90,96,0,False,15.475061922173971
148,145,71,80,0,False,11.833982102817375
149,161,79,79,0,False,11.642237176410271
150,172,69,75,0,False,4.954490062076801
151,122,46,39,0,False,5.821678372457979
152,147,2,2,0,False,0.48029606179676276
153,140,79,76,0,False,14.3205225787994
154,99,43,43,0,False,9.690020073021195
155,4,1,5,0,False,0.9999900000999989
156,28,15,23,0,False,1.7610677668982602
157,90,49,64,0,False,7.9775284929725085
158,107,52,57,0,False,6.271772053043835
159,142,30,53,0,False,7.942727561807207
160,86,19,37,0,False,6.946709132767243
161,126,14,34,0,False,5.712041874030431
162,139,42,44,0,False,13.068330734887388
163,233,94,97,0,False,15.158613370092716
164,104,48,47,0,False,6.386443678837725
165,308,109,122,0,False,13.412342705598824
166,167,60,66,0,False,8.570273082199023
167,121,58,58,0,False,11.457545928232307
168,241,89,94,0,False,20.523984578614538
169,199,74,80,0,False,12.641850630338167
170,82,39,40,0,False,6.931231136920747
171,212,90,102,0,False,10.885565436071733
172,101,47,60,0,False,4.539130493173277
173,122,45,54,0,False,4.539002665529933
174,77,38,31,0,False,6.817421788921418
175,13,1,1,1,False,0.10833306250067709
176,101,60,59,0,False,8.461618448117342
177,112,56,55,0,False,15.287921742652474
178,136,58,51,0,False,18.964995266453315
179,5,3,3,0,False,1.0564499699944534
180,40,13,14,0,False,2.8423923484605447
181,71,45,55,0,False,9.15023992449734
182,288,116,116,0,False,8.15808541390767
183,127,33,59,0,False,3.505015541260824
184,109,35,34,0,False,4.441831104739019
185,83,17,21,0,False,1.473034585698024
186,94,33,33,0,False,10.18340235664945
187,21,6,6,0,False,0.2824023906277327
188,192,75,71,0,False,14.411840251788822
189,111,39,41,0,False,3.654036543962677
190,257,98,114,0,False,7.137499880246874
191,259,114,125,0,False,14.664067477171422
192,152,52,53,0,False,6.266834958470859
193,138,47,43,0,False,6.982189574229157
194,185,86,94,0,False,23.586188881130266
195,187,64,65,0,False,11.76414714188126
196,215,69,71,0,False,9.931052761773863
197,242,99,121,0,False,11.18615905302317
198,116,46,43,0,False,6.853808705647994
199,111,54,54,0,False,3.9411859301202194
200,127,55,47,0,False,11.300324012256835
201,154,73,87,0,False,12.746870401517445
202,102,53,59,0,False,9.76556401367191
203,20,7,9,0,False,1.2458504014387495
204,23,8,12,0,False,1.714487909098889
205,67,44,65,1,False,9.90415868239392
206,129,34,61,0,False,6.699812479244898
207,228,36,58,0,False,8.05527532482217
208,169,86,89,0,False,9.614500112107544
209,91,24,33,0,False,6.8730300873252315
210,174,54,68,0,False,12.877604075310195
211,15,12,12,0,False,1.3594718541685482
212,128,59,58,0,False,6.935693808010081
213,245,114,135,0,False,11.724064637077289
214,138,66,71,0,False,10.889216152359998
215,206,95,104,0,False,8.059038951226896
216,102,56,55,0,False,6.598464333443597
217,232,91,105,0,False,9.312435795094808
218,248,61,67,0,False,13.649361009506574
219,131,43,46,0,False,10.173437138469287
220,267,109,116,0,False,22.081543325981343
221,257,88,86,0,False,21.385997304317026
222,81,51,51,0,False,3.5630366101188162
223,186,78,86,0,False,11.410226774239728
224,17,2,2,0,False,0.1347514146582235
225,88,40,42,0,False,6.436571178628438
226,175,67,83,0,False,9.3142045378481
227,65,26,28,0,False,5.480166375489432
228,47,15,23,0,False,0.7037709850699667
229,81,39,68,0,False,5.31549446034572
230,154,27,52,0,False,6.480285758061829
231,117,30,45,0,False,4.700641681936337
232,72,26,53,0,False,3.7122052203494396
233,105,27,51,0,False,2.1082118870939968
234,241,49,84,0,False,12.66900790191817
235,34,22,25,0,False,2.7733979167294627
236,103,45,40,0,False,8.029534470235838
237,87,61,57,0,False,11.012598833372993
238,279,113,128,0,False,17.280344216100033
239,309,122,130,0,False,14.625665918677695
240,235,102,114,0,False,17.12684471557225
241,231,58,66,0,False,11.23989310334631
242,84,39,35,0,False,6.6166402224245076
243,117,52,49,0,False,3.823476963030536
244,224,91,100,0,False,11.609743680859037
245,126,47,45,0,False,9.18129155426378
246,193,72,77,0,False,13.720119532278273
247,210,71,81,0,False,6.778170860204012
248,9,1,1,0,False,0.07499981250046875
249,335,87,99,0,False,22.79673223990643
250,92,43,47,0,False,4.1366205720137925
251,106,46,48,0,False,14.935137904339815
252,20,11,12,0,False,0.5256396433896324
253,74,41,61,0,False,5.482055816484692
254,130,18,36,0,False,2.121114594684079
255,174,42,77,0,False,6.166750974870916
256,90,24,48,0,False,3.910183626642166
257,164,35,65,0,False,5.515378139835825
258,197,51,71,0,False,11.883629434786734
259,73,26,32,0,False,7.968249674332762
260,195,92,89,0,False,13.824569288660093
261,211,69,83,0,False,9.019372426122581
262,272,116,132,0,False,19.502265303066018
263,253,95,103,0,False,10.557055161861857
264,132,49,53,0,False,5.770418258446133
265,273,86,89,0,False,20.87740375176397
266,125,42,42,0,False,4.946752135535549
267,242,87,96,0,False,19.723942207048726
268,216,68,80,0,False,13.874235579718357
269,67,39,36,0,False,7.441490549080709
270,230,93,94,0,False,10.225344228215873
271,236,83,94,0,False,5.348680612652397
272,58,27,25,0,False,5.712253547309073
273,88,43,47,0,False,8.63007810555961
274,130,59,66,0,False,10.664787502221312
275,52,14,17,0,False,1.0619423660882845
276,72,38,49,0,False,6.680789756469306
277,69,15,49,0,False,1.273386030197848
278,154,42,65,0,False,12.755047814280957
279,112,25,38,0,False,6.035184154242554
280,218,37,78,0,False,8.103395771128712
281,414,73,102,0,False,15.284272407879715
282,35,20,25,0,False,4.45708265237044
283,196,75,80,0,False,15.340169794568375
284,298,114,121,0,False,15.082164075442499
285,128,56,53,0,False,3.8968381190046935
286,164,86,89,0,False,25.04523809934079
287,142,48,49,0,False,6.873999969350856
288,159,69,71,0,False,17.217407271130636
289,181,76,83,0,False,10.577115593015858
290,73,38,38,0,False,20.34118370836973
291,239,68,70,0,False,4.317943256612594
292,118,60,61,0,False,8.090338852197563
293,127,56,49,0,False,8.22273496911649
294,222,99,113,0,False,9.282844026598847
295,231,77,100,0,False,14.540599465038122
296,80,52,55,0,False,13.443079001887401
297,63,40,37,0,False,7.4098591289302105
298,2,1,1,0,False,0.04761896825410054
299,23,10,17,0,False,0.6248816545498348
300,75,51,74,0,False,7.603497320486798
301,96,52,53,0,False,3.429197875090521
302,215,48,72,0,False,6.87866170912296
303,167,37,72,0,False,5.547446964550343
304,78,16,33,0,False,0.6445587463366911
305,287,63,85,0,False,12.098352700659081
306,40,19,21,0,False,1.6276980653950341
307,111,51,60,0,False,3.9155028357169135
308,228,97,100,0,False,13.968519487479671
309,165,70,70,0,False,9.146856312108241
310,213,110,133,0,False,16.346969917763843
311,202,76,82,0,False,11.529539785543236
312,134,47,46,0,False,9.875108321757203
313,31,14,12,0,False,1.8669514884346667
314,129,65,71,0,False,16.114071433407105
315,226,115,124,0,False,8.891161660120211
316,160,76,80,0,False,9.822392086224982
317,219,93,95,0,False,19.816955358876132
318,102,56,56,0,False,8.853973951856812
319,173,66,83,0,False,10.738093119657432
320,132,55,53,0,False,10.077432833705892
321,50,27,25,0,False,7.234644233178593
322,20,7,8,0,False,0.5351314183630836
323,83,45,60,0,False,8.390774059456588
324,97,41,40,0,False,5.365781361724075
325,98,51,47,0,False,10.718736883156229
326,193,48,82,0,False,16.419174527955814
327,136,29,51,0,False,4.993796891883971
328,406,66,94,0,False,11.99583536839517
329,54,33,42,0,False,7.838058040276358
330,132,55,54,0,False,5.57077104682318
331,198,94,103,0,False,11.124136665350669
332,128,59,58,0,False,8.233982690508086
333,311,130,141,0,False,19.693726220877696
334,216,104,123,0,False,19.081254467553286
335,80,41,47,0,False,10.28840175901594
336,73,36,39,0,False,16.471486901177673
337,22,10,10,0,False,1.6885986965755733
338,180,91,100,0,False,9.990630202525601
339,277,118,126,0,False,26.80930234645946
340,160,73,76,0,False,13.866167126899855
341,140,57,60,0,False,10.930289680845172
342,183,82,105,0,False,11.750019199933337
343,109,53,51,0,False,4.009702495054143
344,42,28,24,0,False,6.738513741813481
345,11,9,12,0,False,0.2560688128095561
346,101,45,67,0,False,4.061826303077401
347,155,50,45,0,False,9.98060572685763
348,125,51,51,0,False,4.173253897285556
349,226,94,112,0,False,12.197845831298016
350,70,21,46,0,False,2.4237262422518824
351,177,47,68,0,False,7.780575054463507
352,27,18,22,0,False,0.9078055121541784
353,343,130,163,0,True,35.504971650518904
354,151,56,59,0,False,5.747417780764424
355,125,53,58,0,False,7.654812746314337
356,285,115,136,0,False,15.3237607976389
357,256,116,119,0,False,26.07794350444961
358,38,15,14,0,False,4.188639907549933
359,44,19,21,0,False,6.110788518147117
360,64,30,29,0,False,11.62510266985256
361,174,85,87,0,False,18.393110719652057
362,161,62,56,0,False,14.3496245530152
363,209,82,91,0,False,17.66412338347088
364,176,94,99,0,False,18.14718888143122
365,69,28,31,0,False,3.341932238283682
366,62,37,31,0,False,5.275425749345127
367,136,48,70,0,False,10.06084442023475
368,136,74,115,1,False,16.185177765498295
369,145,51,58,0,False,8.31127791823572
370,193,89,100,0,False,15.255245312551585
371,153,63,68,0,False,10.019322397211873
372,100,22,45,0,False,4.519756087730928
373,63,10,27,0,False,1.2330811595625988
374,11,1,2,0,False,0.06547608134938823
375,28,9,11,0,False,0.33061059275158533
376,56,33,41,0,False,7.570378147922015
377,221,125,154,0,False,23.713945151044456
378,325,120,140,0,False,21.105600181425462
379,116,60,59,0,False,6.400321061314878
380,155,59,52,0,False,4.755868396653133
381,37,18,14,0,False,6.221309008440259
382,138,32,35,0,False,4.739081119597993
383,25,12,10,0,False,0.9649051976769346
384,49,26,30,0,False,11.532537978958537
385,113,55,58,0,False,7.773849734478089
386,259,132,157,0,True,24.385135003352534
387,214,88,94,0,False,14.47338766539229
388,126,48,48,0,False,10.483039048081821
389,46,24,22,0,False,7.000329869505744
390,189,71,70,0,False,15.406118277960838
391,153,71,69,0,False,16.111575131061386
392,122,65,109,1,False,10.286174640309165
393,224,96,114,0,False,17.853778796478142
394,209,39,70,0,False,9.05533412423732
395,165,60,67,0,False,12.93066066906086
396,77,35,29,0,False,5.548059579995487
397,141,21,54,0,False,1.8757972200913517
398,4,1,4,0,False,0.04166659722233797
399,11,1,1,0,False,0.11702069149228721
400,12,7,7,0,False,0.4664261005335282
401,89,50,64,0,False,8.566313318289307
